Case #,Crime,Occurred (Averaged),Location,lon,lat
24-01911,OA-BPD: Outside Assist - BPD OA-VEH BURGLARY: Outside Assist - Vehicle Burglary,2024-06-26 00:01,Oxford St,-122.26684735778863,37.87846656440768
24-01912,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-07-02 19:40,Pimentel Hall,-122.2560332482143,37.873411
24-01913,530.5(A): PC; Obtain Credit/Etc:use Others Id; Misdemeanor,2024-06-27 14:30,805 Kinkead Wy,-122.272863,37.8708393
24-01914,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony OTHER CRIME: Other Criminal Code Violation 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 11377(A): HS; Possess Controlled Substance; Misdemeanor SUPP: Supplemental Reports 243(C)(1): PC; Battey Po/Etc W/Injury; Misdemeanor 836.6(A): PC; Escape/Att Frm Cust W/Frc; Felony MP: Missing Person *12022.1: PC; Committing felony while on OR release,2024-07-03 21:33,1070 Jackson St,-122.272863,37.8708393
24-01915,Rec-Stolen: Recovered Stolen Vehicle,2024-07-03 22:14,1070 Jackson St,-122.272863,37.8708393
24-01919,594(A)(1): PC; Vandalism:deface Property; Felony,2024-07-05 00:45,2299 Piedmont Av,-122.2519432,37.8697156
24-01920,Caslty: Injury/Illness,2024-07-05 13:32,2333 College Av,-122.25423115947426,37.86809365
24-01921,476: PC; Make/Pass/Etc Ficticious Check With Intent To Defraud; Felony,2024-06-27 00:00,Unknown Location,-122.272863,37.8708393
24-01922,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-07-05 17:05,Dwinelle Plaza Rev 090418,-122.260125,37.870618
24-01923,415(3): PC; Offensive Words In Public Place; Misdemeanor SUPP: Supplemental Reports,2024-07-06 09:00,Haste St,-122.26150095271012,37.86565836122066
24-01924,484(A): PC; Petty Theft; Misdemeanor,2024-07-06 07:34,Morrison Hall,-122.25646922657933,37.870844250000005
24-01925,12500 (A): VC; Drive Without Licence; Misdemeanor,2024-07-06 22:12,Bancroft Wy,-122.28565157020569,37.86528873030079
24-01926,Found Prop.: Found Property,2024-07-07 07:54,2495 Bancroft Wy,-122.2598545,37.869332
24-01927,MP: Missing Person WELFARE: Welfare Check,2024-07-07 05:01,1777 Euclid Av,-122.26018257894738,37.87653175
24-01928,11350(A): HS; Possess Narcotic Controlled Substance; Misdemeanor 626: Exclusion Order Issued SUPP: Supplemental Reports,2024-07-07 13:28,3001 Derby St,-122.247352,37.864905
24-01930,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-07-07 11:45,Cheit Hall,-122.25431333014384,37.87184365
24-01931,MP: Missing Person OA-BPD: Outside Assist - BPD,2024-07-07 02:47,1128 Bancroft Wy,-122.28927234202342,37.8643863
24-01932,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-07 19:34,Moffitt Library,-122.2598416,37.873349
24-01933,23152(F): VC; Dui Any Drug; Misdemeanor SUPP: Supplemental Reports,2024-07-07 21:40,LHS Vista Lot,-122.272863,37.8708393
24-01934,Caslty: Injury/Illness,2024-07-07 22:52,LHS Vista Lot,-122.272863,37.8708393
24-01935,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-07 21:59,Weill Hall,-122.26323831340244,37.8713331
24-01936,FIRE: Fire,2024-07-08 09:18,3800 San Pablo Av,-122.29347345,37.873
24-01937,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 10852: VC; Tamper With Vehicle; Misdemeanor,2024-07-08 02:30,670 Kula Gulf Wy,-122.303732,37.8838124
24-01938,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 10852: VC; Tamper With Vehicle; Misdemeanor,2024-07-08 00:30,415 Kula Gulf Wy,-122.3035174,37.8845285
24-01939,626: Exclusion Order Issued,2024-07-08 11:38,Upper Sproul Plaza,-122.25940006990032,37.8695157
24-01940,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 10852: VC; Tamper With Vehicle; Misdemeanor,2024-07-08 04:00,735 Gooding Wy,-122.272863,37.8708393
24-01941,"OUT WRTF: Other Agency Warrant, Fel",2024-07-08 13:15,420 Kula Gulf Wy,-122.3039132,37.8844525
24-01942,594(B)(1): PC; Vandalism ($400 Or More); Misdemeanor *459: PC; Burglary Attempt,2024-07-08 14:31,Senior Hall,-122.25540894661444,37.8718699
24-01943,451(D): PC; Arson:property; Felony SUPP: Supplemental Reports,2024-07-08 16:58,Golden Bear Cafe,-122.259703,37.869831
24-01944,INFO: Information Only Report,2024-07-08 16:48,Hargrove Music Library,-122.2561330591382,37.870429900000005
24-01945,626: Exclusion Order Issued SUPP: Supplemental Reports,2024-07-08 18:45,Grinnell Path,-122.262416189755,37.87062647938336
24-01946,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2024-07-08 19:00,Moffitt Library Rev 090418,-122.260681,37.872367
24-01947,Caslty: Injury/Illness,2024-07-09 08:17,1301 S 46th St,-122.272863,37.8708393
24-01949,"OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor",2024-07-09 12:29,Bancroft Wy,-122.28565157020569,37.86528873030079
24-01950,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-09 13:45,Physics Building North,,
24-01951,"SUPP: Supplemental Reports OUT WRTF: Other Agency Warrant, Fel 602(O)(1): PC; Trespass:refuse To Leave Property:peace Officer Request; Misdemean 148.9(B): PC; False Identification To Specific Peace Officer; Misdemeanor 2800.1(A): VC; Evading Peace Officer; Misdemeanor 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor",2024-07-09 15:30,1301 S 46th St,-122.272863,37.8708393
24-01952,Lost Prop.: Lost Property,2024-07-08 15:00,West Circle,-122.2634584006226,37.87198569857117
24-01953,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony OTHER CRIME: Other Criminal Code Violation 11377(A): HS; Possess Controlled Substance; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor,2024-07-09 17:20,Cesar Chavez Center,-122.26015656396348,37.8697482
24-01954,Caslty: Injury/Illness,2024-07-09 22:11,2700 Hearst Av,-122.25551,37.875524
24-01955,5150: WI; 72 Hour Mental Health Hold;,2024-07-09 23:05,2700 Hearst Av,-122.25551,37.875524
24-01959,459: PC; Burglary:first Degree; Felony,2024-07-09 20:15,2643 Bancroft Wy,-122.25587444443686,37.86906808753832
24-01956,626: Exclusion Order Issued *Arson,2024-07-10 07:02,2301 Bancroft Wy,-122.260816,37.868605
24-01957,OA-BPD: Outside Assist - BPD OA-AUTO THEFT: Outside Assist - Auto Theft,2024-07-09 12:52,2000 Derby St,-122.268115,37.860126
24-01958,FIRE: Fire 626: Exclusion Order Issued,2024-07-10 10:09,UVA Ballfields,-122.272863,37.8708393
24-01960,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2024-07-09 13:02,Off Campus,-122.272863,37.8708393
24-01961,OA-BPD: Outside Assist - BPD OA-AUTO THEFT: Outside Assist - Auto Theft,2024-07-03 06:30,1899 Oxford St,-122.26624,37.874319
24-01962,Lost Prop.: Lost Property,2024-07-05 20:15,Law Building,-122.25346010910064,37.8699502
24-01963,459: PC; Burglary:first Degree; Felony,2024-07-10 02:15,2601 Warring St,-122.250147,37.864041
24-01964,SUPP: Supplemental Reports UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd 466: PC; Possess/Etc Burglary Tools; Misdemeanor 11377(A): HS; Possess Controlled Substance; Felony 10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony *978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge *10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-10 15:22,Bauer Wurster Hall,-122.25490130888858,37.87058195
24-01966,Civil: Civil Information Report,2024-07-10 11:40,2700 Hearst Av,-122.25551,37.875524
24-01968,Caslty: Injury/Illness,2024-07-10 22:45,2401 Durant Av,-122.26110790700152,37.8680285
24-01969,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-07-10 22:50,805 Kinkead Wy,-122.272863,37.8708393
24-01978,23152(G): VC; Dui Combined Alcohol And Drug; Misdemeanor,2024-07-12 02:50,Dana St,-122.25837473707342,37.8532981263744
24-01979,626: Exclusion Order Issued,2024-07-12 08:58,Weill Hall,-122.26323831340244,37.8713331
24-01980,OA-OTHER CRIME: Outside Assist - Other Crime OA-BPD: Outside Assist - BPD *422 PC; Criminal Threats,2024-07-12 10:02,Haste St,-122.26150095271012,37.86565836122066
24-01981,626: Exclusion Order Issued,2024-07-12 12:49,Fulton Parking Lot,-122.272863,37.8708393
24-01982,INFO: Information Only Report,2024-07-12 13:27,West Gate Kiosk,-122.272863,37.8708393
24-01983,OA-BPD: Outside Assist - BPD,2024-07-11 07:00,24 Bridge Rd,-122.23882516632445,37.8562838
24-01984,FIRE: Fire,2024-07-12 16:48,BASEBALL FIELD UVA,-122.272863,37.8708393
24-01985,Caslty: Injury/Illness,2024-07-12 16:50,2495 Bancroft Wy,-122.2598545,37.869332
24-01986,FIRE: Fire *Arson 626: Exclusion Order Issued,2024-07-12 18:33,2650 Haste St,-122.2560025249778,37.86647419644383
24-01987,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-12 15:45,Valley Life Science Building,-122.262078,37.871144
24-01988,INFO: Information Only Report,2024-07-12 22:24,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
24-01989,12500 (A): VC; Drive Without Licence; Misdemeanor 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction,2024-07-13 10:41,La Loma Av,-122.25568509866896,37.88437069648476
24-01990,INFO: Information Only Report,2024-07-13 13:04,West Circle,-122.2634584006226,37.87198569857117
24-01991,Caslty: Injury/Illness,2024-07-13 15:13,2415 Bowditch St,-122.25621929426624,37.866137951654
24-01992,SUPP: Supplemental Reports 243(E)(1): PC; Battery:spouse/Ex Spouse/Date/Etc; Misdemeanor 236: PC; False Imprisonment; Misdemeanor 591.5: PC; Damage/Destroy Any Wireless Communication Device; Misdemeanor,2024-07-13 18:39,University Village,-122.272863,37.8708393
24-01993,Caslty: Injury/Illness,2024-07-13 21:59,2001 Gayley Rd,-122.25611709380318,37.87475781058154
24-01994,FIRE: Fire OA-OTHER CRIME: Outside Assist - Other Crime,2024-07-14 01:10,Grizzly Peak Bl  Claremont Bl,-122.272863,37.8708393
24-01995,459: PC; Burglary: Second Degree; Felony SUPP: Supplemental Reports 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor,2024-07-13 17:27,Golden Bear Cafe,-122.259703,37.869831
24-01996,242: PC; Battery On Person; Misdemeanor 602.5(B): PC; Unauth Entry Occu Dwling; Misdemeanor,2024-07-14 04:40,2424 Haste St,-122.25966220370196,37.86568885
24-01997,626: Exclusion Order Issued SUPP: Supplemental Reports 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor,2024-07-14 04:46,805 Kinkead Wy,-122.272863,37.8708393
24-01998,"OUT WRTF: Other Agency Warrant, Fel OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appear On Felony Charge; Felony 466: PC; Possess/Etc Burglary Tools; Misdemeanor 529(A)(3): PC; Personate To Make Other Liable; Felony",2024-07-14 17:16,2301 Bancroft Wy,-122.260816,37.868605
24-01999,484(A): PC; Petty Theft; Misdemeanor,2024-07-14 21:41,Li Ka Shing Center,-122.265438120222,37.8729723
24-02000,484(A): PC; Theft Of Personal Property; Misdemeanor *484(A): PC; Theft Of Personal Property; Misdemeanor,2024-07-14 21:26,Dwinelle Hall,-122.2607432628604,37.8707285
24-02002,487(A): PC; Grand Theft:money/Labor/Property; Felony,2024-07-14 11:26,1301 S 46th St,-122.272863,37.8708393
24-02003,WELFARE: Welfare Check,2024-07-15 10:47,Golden Bear Cafe,-122.259703,37.869831
24-02004,487(A): PC; Grand Theft:money/Labor/Property; Felony,2024-07-13 23:00,1301 S 46th St,-122.272863,37.8708393
24-02005,INFO: Information Only Report,2024-07-15 12:26,2700 Hearst Av,-122.25551,37.875524
24-02006,Found Prop.: Found Property,2024-07-15 13:42,Sproul Hall,-122.25877388866844,37.8696038
24-02007,INFO: Information Only Report,2024-07-03 14:30,1928 Stadium Rim Wy,-122.25321114642718,37.87299524079425
24-02008,Rec-Stolen: Recovered Stolen Vehicle,2024-07-16 01:59,2425 Warring St,-122.250374,37.86713975
24-02009,594(B)(2)(A): PC; Vandalism Less Than $400; Misdemeanor,,2309 Haste St,-122.262837,37.865683
24-02010,INFO: Information Only Report *Lost Prop.: Lost Property,2024-05-16 11:59,Green River Utah,,
24-02011,12500 (A): VC; Drive Without Licence; Misdemeanor 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction,2024-07-16 11:17,Dwight Wy,-122.28431535220662,37.86178476620944
24-02012,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-16 10:37,McCone Hall,-122.25970862318384,37.87412275
24-02013,OA-OTHER CRIME: Outside Assist - Other Crime INFO: Information Only Report *10851(A): VC; Take Vehicle W/O Owner's Consent/ Vehicle Theft; Felony,,Oakland Ca,-122.271356,37.8044557
24-02014,Caslty: Injury/Illness,2024-07-16 14:35,Moffitt Library,-122.2598416,37.873349
24-02015,OA-BPD: Outside Assist - BPD INFO: Information Only Report,,Offsite Campus,-122.288608,37.868541
24-02016,Lost Prop.: Lost Property,2024-07-06 13:00,Hildebrand Hall,-122.25574850455492,37.872667
24-02017,647(H): PC; Disorderly Conduct:loiter/Etc Private Property; Misdemeanor 626: Exclusion Order Issued *Attempted Burglary,2024-07-16 20:06,485 Ohlone Av,-122.272863,37.8708393
24-02018,INFO: Information Only Report OA-BPD: Outside Assist - BPD *Aggravated Assault,2024-07-15 18:33,2200 Block of Shattuck Av,-122.272863,37.8708393
24-02019,OA-BPD: Outside Assist - BPD INFO: Information Only Report OA-OTHER CRIME: Outside Assist - Other Crime *20002: VC Hit and Run,2024-07-16 21:59,2600 Block of Durant Ave,-122.272863,37.8708393
24-02020,632(A): PC; Eavesdropping; Misdemeanor,2024-07-13 19:10,2650 Durant Av,-122.2552301968402,37.86782
24-02021,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2024-07-15 12:00,South Hall,-122.2585374222892,37.87133485
24-02022,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-06-20 23:15,SmythFernwald,-122.272863,37.8708393
24-02023,487(A): PC; Grand Theft:money/Labor/Property; Felony,2024-06-15 13:41,2223 Fulton St,-122.2662765589625,37.86844117115035
24-02024,Caslty: Injury/Illness,2024-07-17 21:33,Starr East Asian Library,-122.26034140347176,37.87353395
24-02025,594(A)(1): PC; Vandalism:deface Property; Felony,2024-07-17 23:23,3200 Regatta Bl E Rev 090418,-122.272863,37.8708393
24-02026,Caslty: Injury/Illness,2024-07-18 12:43,2645 Haste St,-122.2544244,37.8673072
24-02027,PRODAM: Property Damage,2024-07-18 08:25,Haz Mat Facility,-122.272863,37.8708393
24-02028,INFO: Information Only Report,2024-06-09 06:50,2000 Carleton St,-122.268547,37.860596
24-02029,Caslty: Injury/Illness,2024-07-18 15:29,Social Sciences Building 126,-122.2579343322098,37.87010825
24-02030,Lost Prop.: Lost Property,2023-01-17 08:00,2121 Berkeley Wy,-122.2683576,37.8737831
24-02031,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-18 14:05,Pimentel Hall,-122.2560332482143,37.873411
24-02032,Lost Prop.: Lost Property,2024-07-10 10:30,Minor Hall,-122.25473783871234,37.8715126
24-02033,459: PC; Burglary: Second Degree; Felony *484G: PC; Theft By Use Of Access Card Information; Felony,2024-07-17 09:07,West Crescent Shared Services CSS 1608 Fourth St,-122.272863,37.8708393
24-02034,"978.5: PC; Bench Warrant/Failure To Appear On Felony Charge; Felony 148.9(A): PC; Give False Id To Po; Misdemeanor 11377(A): HS; Possess Controlled Substance; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor OUT WRTF: Other Agency Warrant, Fel 626: Exclusion Order Issued",2024-07-19 11:22,2309 Haste St,-122.262837,37.865683
24-02035,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2024-07-19 11:19,2650 Durant Av,-122.2552301968402,37.86782
24-02036,484(A): PC; Theft Of Personal Property; Misdemeanor *Burglary,2024-07-18 11:00,2220 Piedmont Av,-122.25286288751197,37.87097791199431
24-02037,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor,2024-07-19 12:52,2220 Piedmont Av,-122.25286288751197,37.87097791199431
24-02039,594(A)(1): PC; Vandalism:deface Property; Felony,2024-07-18 22:36,17 Gauss Wy,-122.243996,37.880633
24-02040,Lost Prop.: Lost Property,2024-07-18 14:00,Dwinelle Hall,-122.2607432628604,37.8707285
24-02041,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-19 20:31,Campus Unspecified,-122.288608,37.868541
24-02042,Caslty: Injury/Illness,2024-07-19 20:34,Evans Hall,-122.25768131042068,37.8736211
24-02043,459: PC; Burglary: Second Degree; Felony,2024-07-19 20:41,1995 University Av,-122.2717944,37.8722619
24-02044,INFO: Information Only Report *602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor,2024-07-19 14:30,2299 Piedmont Av,-122.2519432,37.8697156
24-02045,484(A): PC; Petty Theft; Misdemeanor SUPP: Supplemental Reports,2024-07-20 00:38,2701 Hearst Av,-122.256722,37.875615
24-02046,626: Exclusion Order Issued,2024-07-20 09:17,2200 Bancroft,-122.26563645726156,37.8673933
24-02047,SUPP: Supplemental Reports 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 451(D): PC; Arson:property; Felony,2024-07-20 09:59,2223 Fulton St,-122.2662765589625,37.86844117115035
24-02048,166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 11377(A): HS; Possess Controlled Substance; Misdemeanor,2024-07-20 12:08,Cesar Chavez Center,-122.26015656396348,37.8697482
24-02049,INFO: Information Only Report,2024-07-20 15:40,Haste St,-122.26150095271012,37.86565836122066
24-02050,242: PC; Battery On Person; Misdemeanor OA-BATTERY: Outside Assist - Battery,2024-07-20 15:50,Haste St,-122.26150095271012,37.86565836122066
24-02051,23152(A): VC; Dui Alcohol; Misdemeanor,2024-07-21 03:51,Dwight Wy,-122.28431535220662,37.86178476620944
24-02052,INFO: Information Only Report,2024-07-21 09:03,2495 Bancroft Wy,-122.2598545,37.869332
24-02053,459: PC; Burglary: Second Degree; Felony,2024-07-20 22:12,625 West End Wy,-122.272863,37.8708393
24-02054,SUPP: Supplemental Reports 484(A): PC; Theft Of Prop After Prior; Felony 602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor 496A(A): PC; Dlr Buy Metal/Etc W/O Dil; Misdemeanor 466: PC; Possess/Etc Burglary Tools; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor,2024-07-21 11:59,1125 Jackson St,-122.272863,37.8708393
24-02055,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-07-12 11:59,715 Kinkead Wy,-122.272863,37.8708393
24-02056,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-07-21 03:22,625 West End Wy,-122.272863,37.8708393
24-02057,484(A): PC; Petty Theft; Misdemeanor,2024-07-11 10:58,Wheeler Hall,-122.25917403060896,37.87132175
24-02058,290 - REG: PC; Registration For A Sex Offender;,2024-07-22 08:00,Sproul Hall,-122.25877388866844,37.8696038
24-02059,626: Exclusion Order Issued,2024-07-22 08:54,2645 Haste St,-122.2544244,37.8673072
24-02060,*594: PC; Malicious Mischief/Vandalism,2024-07-20 01:02,3800 San Pablo Av,-122.29347345,37.873
24-02061,Lost Prop.: Lost Property,2024-07-19 12:30,2000 Carleton St,-122.268547,37.860596
24-02062,OA-OTHER CRIME: Outside Assist - Other Crime,2024-07-19 14:57,Off Campus,-122.272863,37.8708393
24-02064,Caslty: Injury/Illness,2024-07-22 12:51,1 Centennial Dr,-122.246969,37.879492
24-02065,10852: VC; Tamper With Vehicle; Misdemeanor,2024-07-21 12:14,1301 S 46th St,-122.272863,37.8708393
24-02066,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor *PRODAM: Property Damage *INFO: Information Only Report,2024-07-20 20:25,2299 Piedmont Av,-122.2519432,37.8697156
24-02069,INFO: Information Only Report 484(A): PC; Petty Theft; Misdemeanor *Burglary,2024-07-22 13:37,Weill Hall,-122.26323831340244,37.8713331
24-02070,242: PC; Battery On Person; Misdemeanor *Stalking,2024-07-06 00:00,2700 Hearst Av,-122.25551,37.875524
24-02071,Caslty: Injury/Illness,2024-07-22 18:55,Euclid Av,-122.26530766898271,37.89517773163309
24-02072,484(A): PC; Petty Theft; Misdemeanor 25661: BP; Possess/Use False Evidence of Age; Misdemeanor,2024-07-22 21:57,Upper Sproul Plaza,-122.25940006990032,37.8695157
24-02074,2800.2(A): VC; Evade Peace Officer With Wanton Disregard For Safety; Felony 24250: VC; During Darkness Vehicle Shall Be Equipped With Lighting; Infractio 24600: VC; Taillamp Violations; Infraction 5201.1(a): VC; Sell License Plate Obstruction Item; Infraction *Found Property *11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor,2024-07-22 20:44,San Pablo Av,-122.29394243905432,37.87445438787536
24-02073,12500 (A): VC; Drive Without Licence; Misdemeanor,2024-07-23 01:52,Fulton St,-122.265947,37.86842
24-02075,594(B)(1): PC; Vandalism ($400 Or More); Felony,2024-07-23 00:45,Giannini Hall,-122.26226332170472,37.8734437
24-02076,594(B)(1): PC; Vandalism ($400 Or More); Felony,2024-07-22 23:45,Giannini Hall,-122.26226332170472,37.8734437
24-02077,Caslty: Injury/Illness,2024-07-23 10:51,Lower Sproul Plaza,-122.26022867883118,37.86920445
24-02078,Lost Prop.: Lost Property,2020-03-16 11:59,2121 Berkeley Wy,-122.2683576,37.8737831
24-02079,484(A): PC; Petty Theft; Misdemeanor,2024-07-23 15:21,2495 Bancroft Wy,-122.2598545,37.869332
24-02080,Civil: Civil Information Report,2024-07-23 10:05,Campus Unspecified Campus Location Online,-122.272863,37.8708393
24-02081,475(A): PC; Possess/Etc Bad/Etc Check/Etc; Felony,2024-07-23 13:37,Barrows Lane,-122.2584857382614,37.869530343119656
24-02082,Found Prop.: Found Property,2024-07-23 16:49,Campus Unspecified Campus Location,-122.272863,37.8708393
24-02083,INFO: Information Only Report *DEMO,2024-07-23 18:29,University Village UVA,-122.272863,37.8708393
24-02084,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-23 16:52,Cesar Chavez Center,-122.26015656396348,37.8697482
24-02085,OA-AUTO THEFT: Outside Assist - Auto Theft OA-BPD: Outside Assist - BPD,2024-07-22 21:44,Dwight Wy,-122.28431535220662,37.86178476620944
24-02086,23152(G): VC; Dui Combined Alcohol And Drug; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor SUPP: Supplemental Reports,2024-07-23 20:39,Bancroft Wy,-122.28565157020569,37.86528873030079
24-02087,FIRE: Fire 626: Exclusion Order Issued,2024-07-23 23:43,Haviland Hall,-122.2611045603687,37.8737907
24-02088,OA-BPD: Outside Assist - BPD OA-BATTERY: Outside Assist - Battery,2024-07-24 02:52,Upper Sproul Plaza,-122.25940006990032,37.8695157
24-02089,"OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appear On Misdemeanor Charge; Misdemeanor",2024-07-24 06:46,West Crescent,-122.272863,37.8708393
24-02091,OA-BPD: Outside Assist - BPD OA-BATTERY: Outside Assist - Battery,2024-07-19 21:00,2600 Block of Benvenue Av,-122.272863,37.8708393
24-02092,*Lost Property,,Cory Hall,-122.2579707,37.8752985
24-02093,476: PC; Make/Pass/Etc Ficticious Check With Intent To Defraud; Felony,2024-07-24 12:58,2195 Hearst Av,-122.26773338492627,37.87410311165394
24-02094,476: PC; Make/Pass/Etc Ficticious Check With Intent To Defraud; Felony,2024-07-24 17:32,1608 Fourth St,-122.30222713682431,37.8731658
24-02095,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2024-07-24 13:15,2195 Hearst Av,-122.26773338492627,37.87410311165394
24-02096,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony *OA-BPD: Outside Assist - BPD *OA-VEH BURGLARY: Outside Assist - Vehicle Burglary *314(1): PC; Indecent Exposure; Misdemeanor,2024-07-24 11:29,2175 Gayley Rd,-122.25611709380318,37.87475781058154
24-02099,415(3): PC; Offensive Words In Public Place; Misdemeanor,2024-07-24 21:56,Valley Life Science Building Rev 090418,-122.272863,37.8708393
24-02100,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 11377(A): HS; Possess Controlled Substance; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 626: Exclusion Order Issued,2024-07-24 22:28,Off Campus West Circle,-122.272863,37.8708393
24-02101,Caslty: Injury/Illness *INFO: Information Only Report,2024-06-27 08:27,2299 Piedmont Av,-122.2519432,37.8697156
24-02110,653M(B): PC; With Intent To Annoy Or Harass With Repeat Calls/Contact; Misdemea,2023-09-04 11:55,Minor Hall,-122.25473783871234,37.8715126
24-02111,OA-OTHER CRIME: Outside Assist - Other Crime *288.3(A): PC; Contacting Minor With Intent To Commit Certain Felonies,,Off Campus,-122.272863,37.8708393
24-02112,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,,714 Albemarle St,-122.272863,37.8708393
24-02113,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony SUPP: Supplemental Reports,2024-07-26 09:43,20777 Hesperian Blvd,-122.272863,37.8708393
24-02114,484(A): PC; Theft Of Personal Property; Misdemeanor,2024-07-25 16:00,1110 Jackson St,-122.272863,37.8708393
24-02115,487(A): PC; Grand Theft:money/Labor/Property; Felony,2024-07-24 14:00,Womens Faculty Club,-122.255105,37.872022
24-02116,484(A): PC; Petty Theft; Misdemeanor,2024-07-26 19:55,2301 Bancroft Wy,-122.260816,37.868605
24-02117,10852: VC; Tamper With Vehicle; Misdemeanor 459: PC; Burglary: Second Degree; Felony,2024-07-26 17:22,2451 Hearst Av,-122.26240549494948,37.87467506060607
24-02118,487(A): PC; Grand Theft:money/Labor/Property; Felony,2024-07-25 12:15,Tan Hall,-122.25645027921992,37.87309405
24-02119,INFO: Information Only Report,2024-07-27 10:03,Sproul Hall,-122.25877388866844,37.8696038
24-02122,484(A): PC; Theft Of Personal Property; Misdemeanor Found Prop.: Found Property,2024-07-27 10:40,Chou Hall,-122.2543175695445,37.8723524
24-02123,PRODAM: Property Damage SUPP: Supplemental Reports,2024-07-27 03:30,540 Red Oak Av,-122.272863,37.8708393
24-02124,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor,2024-07-27 13:32,Moses Hall,-122.2581896639094,37.8709565
24-02125,459: PC; Burglary: Second Degree; Felony *415(3): PC; Offensive Words In Public Place; Misdemeanor *SUPP: Supplemental Reports,2024-07-27 12:02,GPB Garage Valley Life Science Building Rev 090418,-122.272863,37.8708393
