Case #,Crime,Occurred (Averaged),Location,lon,lat
21-00659,10-42: Welfare Check Scanned: Add Scanned Documents to Report,2021-05-14 17:00,Campus Campus,-122.272863,37.8708393
21-00660,10-42: Welfare Check,2021-05-14 18:24,2650 Haste St,-122.2560025249778,37.86647419644383
21-00661,Caslty: Injury/Illness,2021-05-14 23:48,2650 Durant Av,-122.2552301968402,37.86782
21-00662,Caslty: Injury/Illness Rape added,2021-05-14 23:54,2400 Bancroft Wy,-122.2609415,37.8683702
21-00663,"594: PC; Malicious Mischief/Vandalism 182: PC; Criminal Conspiracy OUT WRTM: Other Agency Warrant, Misd 594 (A)(1): PC; Maliciously Deface W/Paint/Etc Scanned: Add Scanned Documents to Report",2021-05-15 01:21,RIM WAYCENTENNIAL,-122.272863,37.8708393
21-00664,459: PC; Burglary: Second Degree,2021-05-15 02:51,Spieker Pool Spieker Pool,-122.262115926876,37.86872835
21-00665,148.4 (A)(2): PC; Send/Etc False Fire Alarm By Any Method Scanned: Add Scanned Documents to Report,2021-05-15 05:23,2650 Haste St,-122.2560025249778,37.86647419644383
21-00666,Civil: Civil Information Report,2021-05-15 11:11,Sproul Hall,-122.25877388866844,37.8696038
21-00667,"626.6 (A): PC; Nonstudent Refuse to Leave Campus OUT WRTM: Other Agency Warrant, Misd",2021-05-15 15:56,MLK LOADING DOCK,-122.272863,37.8708393
21-00668,459: PC; Burglary: First Degree,2021-05-15 18:23,2503 Haste St,-122.2585225860627,37.866127513824125
21-00669,459V-F: PC; Burglary Vehicle,2021-05-15 18:10,2601 Warring St,-122.250147,37.864041
21-00670,273.6: PC; Violate Court Order to Prevent Domestic Violence,2021-05-15 20:31,UVA 700 Block Ohlone Av,-122.272863,37.8708393
21-00671,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-15 23:30,Asuc Garage Asuc Garage Rev 090418,-122.272863,37.8708393
21-00672,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2021-05-16 08:24,Ucpd Ucpd,-122.272863,37.8708393
21-00673,OABPD: Outside Assist - BPD 242: PC; Battery,2021-05-16 13:31,Dwight Wy,-122.28431535220662,37.86178476620944
21-00674,SUPP: Supplemental Reports 5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2021-05-16 15:53,Founders Rock Founders Rock,-122.272863,37.8708393
21-00675,INFO: Information Only Report,2021-05-16 20:58,Upper Sproul Pz Upper Sproul Pz Rev 090418,-122.272863,37.8708393
21-00676,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-17 00:48,Asuc Garage Asuc Garage,-122.272863,37.8708393
21-00677,Caslty: Injury/Illness,2021-05-17 00:17,1050 Monroe,-122.272863,37.8708393
21-00678,PRODAM: Property Damage,2021-05-17 11:40,2175 Gayley Rd,-122.25611709380318,37.87475781058154
21-00680,"SUPP: Supplemental Reports OUT WRTM: Other Agency Warrant, Misd 148.5: PC; False Report of Crime (Amended)",2021-05-17 13:14,2400 Durant Av,-122.260114,37.86724
21-00681,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-05-16 23:15,298 Ohlone Av,-122.29022436646385,37.88177974306763
21-00682,484 (A): PC; Petty Theft,2021-05-18 12:49,CAL STUDENT STORE,-122.2594525,37.8689179
21-00683,459V-F: PC; Burglary Vehicle,2021-05-18 13:12,Grizzly Peak Bl SOUTH Centennial Dr,-122.272863,37.8708393
21-00684,INFO: Information Only Report Scanned: Add Scanned Documents to Report,2009-01-01 00:01,Etcheverry Hall,-122.25927741801024,37.87568245
21-00685,484: PC; Theft,2021-03-23 17:55,670 Kula Gulf Wy,-122.303732,37.8838124
21-00686,"602 (M): PC; Trespass:drive On Private Property (Amended) 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report",2021-05-18 22:51,Stanley Hall,-122.25608574376449,37.87396185
21-00687,5150: WI; 72 Hour Mental Health Hold 211: PC; Robbery,2021-05-18 19:39,Ucpd Ucpd Channing Wy,-122.29569816420656,37.86174439180047
21-22025,added,,Rev 090418,-122.272863,37.8708393
21-00688,Caslty: Injury/Illness,2021-05-19 04:41,Doe Library Doe Library,-122.259498421875,37.87219215
21-00689,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-05-19 13:00,Frank Schlessinger Wy,-122.26274628522462,37.870190969260456
21-00690,Caslty: Injury/Illness,2021-05-19 19:58,670 Kula Gulf Wy,-122.303732,37.8838124
21-00691,273 A: PC; Willful Cruelty to Child,2021-04-30 00:01,540 Red Oak Av,-122.272863,37.8708393
21-00692,273.6 (A): PC; Violate Court Order to Prevent Domestic Violence,2021-05-20 12:34,Uva Uva,-122.272863,37.8708393
21-00693,PRODAM: Property Damage,2021-05-20 14:04,South Dr,-122.2591928011071,37.87081715559868
21-00694,11351: HS; Possess/Purchase For Sale Narcotic/Controlled Substance,2021-05-21 10:09,2424 Haste St,-122.25966220370196,37.86568885
21-00696,594: PC; Malicious Mischief/Vandalism,2021-05-22 10:54,2601 Warring St,-122.250147,37.864041
21-00697,10-42: Welfare Check,2021-05-22 16:30,1400 Shattuck Av,-122.26981,37.8817265
21-00698,626: Exclusion Order Issued,2021-05-22 18:26,Moffitt Library Moffitt Library,-122.2598416,37.873349
21-00699,Caslty: Injury/Illness,2021-05-22 20:54,415 Kula Gulf Wy,-122.3035174,37.8845285
21-00700,484: PC; Theft,2021-05-22 20:20,2424 Haste St,-122.25966220370196,37.86568885
21-00701,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-23 09:13,2301 Bancroft Wy,-122.260816,37.868605
21-00702,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-23 10:20,Hildebrand Hall,-122.25574850455492,37.872667
21-00703,417 (A)(1): PC; Exhibit Deadly Weapon Other Than Firearm 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-05-23 11:40,Peoples Park Peoples Park,-122.257299,37.865746
21-00704,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-14 20:31,2301 Bancroft Wy,-122.260816,37.868605
21-00705,242: PC; Battery,2021-05-23 17:00,Peoples Park Peoples Park Rev 090418,-122.272863,37.8708393
21-00706,Found Prop.: Found Property,2021-05-24 09:46,West Crescent West Crescent,-122.272863,37.8708393
21-00707,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-24 22:18,Lower Hearst Parking Structure Lower Hearst Parking Structure Rev 090418,-122.257208,37.875746
21-00709,484: PC; Theft OABPD: Outside Assist - BPD Scanned: Add Scanned Documents to Report,2021-05-25 10:00,2515 12 Durant Av,-122.2584855,37.8681886
21-00710,HAZMAT: Hazardous Condition,2021-05-25 12:41,Upper Sproul Pz Upper Sproul Pz,-122.259346,37.869473
21-00711,11364 (A): HS; Possess Unlawful Paraphernalia (Renumbered),2021-05-25 22:39,Underhill Lot,-122.272863,37.8708393
21-00712,242: PC; Battery 422: PC; Threaten Crime W/Intent to Terrorize,2021-05-25 23:00,Peoples Park Peoples Park,-122.257299,37.865746
21-00708*,459: PC; Burglary: First Degree,2021-05-25 09:47,Peoples Park Peoples Park Rev 090418,-122.272863,37.8708393
21-00713,OA Assist: Outside Agency Assist,2021-05-26 13:12,MartinezPleasant Hill Rev 090418,-122.272863,37.8708393
21-00714,Found Prop.: Found Property,2021-05-27 01:31,Asuc Garage Asuc Garage,-122.272863,37.8708393
21-00715,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-27 01:53,2301 Bancroft Wy,-122.260816,37.868605
21-00716,664: PC; Attempt Crime [state Specific Crime] 594 (A): PC; Vandalism [under $1000] 242: PC; Battery,2021-05-27 15:18,Upper Sproul Pz Upper Sproul Pz,-122.259346,37.869473
21-00718,SUPP: Supplemental Reports 626: Exclusion Order Issued 1203.2 (A): PC; Probation Violation:rearrest/Revoke 626.10 (B): PC; Possess Weapon/Etc On Campus:not Firearm 11364 (A): HS; Possess Unlawful Paraphernalia (Renumbered) 166 (A)(4): PC; Contempt of Court:disobey Court Order/Etc,2021-05-27 22:10,Asuc Garage Asuc Garage,-122.272863,37.8708393
21-00719,FIRE: Fire 487 (A): PC; Grand Theft:money/Labor/Property 530.5 (A): PC; Get Credit/Etc Other's Id,2021-05-27 20:43,2424 Channing Wy,-122.25951811764706,37.86675558823529
21-00720,"OUT WRTM: Other Agency Warrant, Misd",2021-05-28 20:22,Northgate Hall,-122.260471,37.869253
21-00721,422: PC; Threaten Crime With Intent to Terrorize,2021-05-28 22:11,Hearst Field Annex Hearst Field Annex Rev 090418,-122.2581812086218,37.86943305
21-00722,484 (A): PC; Petty Theft,2021-05-29 18:00,945 Ohlone Av,-122.272863,37.8708393
21-00724,"3056: PC; Violation Parole: Felony OUT WRTF: Other Agency Warrant, Fel",2021-05-30 12:10,555 Ohlone Av,-122.272863,37.8708393
21-00725,Caslty: Injury/Illness,2021-05-30 18:29,Peoples Park Peoples Park,-122.257299,37.865746
21-00726,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-30 20:03,Underhill Lot,-122.272863,37.8708393
21-00727,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-30 21:02,Valley Life Science Bldg VLSB,37.8663112,-122.2548173
21-00728,484: PC; Theft,2021-05-30 13:00,7134 Sepulveda Blvd,-122.272863,37.8708393
21-00729,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-05-30 14:00,Ohlone Av,-122.28625819274318,37.87527609510227
21-00730,594 (A)(1): PC; Maliciously Deface W/Paint/Etc,2021-05-31 20:11,2601 Warring St,-122.250147,37.864041
21-00731,22651(n): VC; Posted Tow Away Zone,2021-05-31 21:06,335 Ohlone Av,-122.272863,37.8708393
21-01815,148.4: PC; False Fire Alarm Scanned: Add Scanned Documents to Report,2021-11-01 01:18,Sproul Hall,-122.25877388866843,37.8696038
21-01816,Caslty: Injury/Illness,2021-11-01 02:02,2650 Durant Av,-122.25523019684019,37.867819999999995
21-01817,Caslty: Injury/Illness,2021-11-01 02:00,2650 Durant Av,-122.25523019684019,37.867819999999995
21-01818,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2021-11-01 04:20,2503 Haste St,-122.2585225860627,37.866127513824125
21-01819,484 G: PC; Theft By Use of Access Card Information,2021-11-01 10:31,Dwinelle Hall,-122.2607432628604,37.8707285
21-01820,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-10-30 23:30,1301 S 46th St,-122.272863,37.8708393
21-01821,INFO: Information Only Report,2021-11-01 11:05,Foothill Lot,-122.25298596214569,37.8741938
21-01822,INFO: Information Only Report,2021-11-01 12:10,Giannini Hall,-122.26226332170472,37.873443699999996
21-01823,Caslty: Injury/Illness,2021-11-01 13:10,2195 Hearst Av,-122.26773338492629,37.87410311165394
21-01824,484 G: PC; Theft By Use of Access Card Information,,2100 Channing Wy,-122.267354,37.86574
21-01825,484 G: PC; Theft By Use of Access Card Information,2021-10-30 18:00,2441 Haste St,-122.259104,37.866047
21-01826,OA-OTHER CRIME: Outside Assist - Other Crime,2021-10-29 23:08,Sacramento Rev 090418,-122.272863,37.8708393
21-01827,484 (A): PC; Theft Scanned: Add Scanned Documents to Report,2021-11-01 19:52,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
21-01828,PRODAM: Property Damage,2021-11-01 23:05,Ohlone Av,-122.28625819274318,37.87527609510227
21-01829,242: PC; Battery 261: PC; Rape:not Specified,2021-11-02 04:09,2520 Channing Wy,-122.25740262790698,37.867032511627905
21-01830,602 (M): PC; Trespass:drive On Private Property (Amended) 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-11-02 05:36,1111 Franklin St,-122.285888045,37.873871582
21-01831,PRODAM: Property Damage,2021-11-02 06:53,1111 Franklin St,-122.285888045,37.873871582
21-01832,INFO: Information Only Report,2021-11-02 10:23,2536 Channing Wy,-122.25736188372093,37.86703753488372
21-01833,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-11-02 11:50,2643 Bancroft Wy,-122.25587444443686,37.86906808753832
21-01834,148.5: PC; False Report of Crime (Amended),2021-11-02 15:53,485 Ohlone Av,-122.272863,37.8708393
21-01835,MISC: Miscellaneous Report,2021-11-02 23:32,485 Ohlone Av,-122.272863,37.8708393
21-01836,WELFARE: Welfare Check,2021-11-02 23:53,2600 Ridge Rd,-122.25762580138408,37.876055199999996
21-01837,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-10-31 02:30,Witter Field Witter Field,-122.249073,37.871156
21-01838,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2021-11-03 04:45,2520 Channing Wy,-122.25740262790698,37.867032511627905
21-01839,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2021-10-30 20:00,2601 Warring St,-122.250147,37.864041
21-01840,Caslty: Injury/Illness,2021-11-03 11:21,2424 Haste St,-122.25966220370195,37.86568885
21-01841,Lost Prop.: Lost Property,2021-10-24 18:00,Stanley Hall,-122.25608574376449,37.87396185
21-01842,10852: VC; Tamper With Vehicle,2021-11-02 06:45,2701 Hearst Av,-122.256722,37.875615
21-01843,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2021-11-03 15:39,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01844,242: PC; Battery,2021-10-30 18:20,STADIUM CLUB ELEV 4,-122.272863,37.8708393
21-01845,626: Exclusion Order Issued 484 (A): PC; Theft Scanned: Add Scanned Documents to Report,2021-11-03 17:57,2495 Bancroft Wy,-122.2598545,37.869332
21-01846,Caslty: Injury/Illness,2021-11-03 20:07,2650 Durant Av,-122.25523019684019,37.867819999999995
21-01847,OA-OTHER CRIME: Outside Assist - Other Crime,2021-11-03 20:48, off campus,-122.272863,37.8708393
21-01848,Caslty: Injury/Illness,2021-11-03 21:58,2205 Piedmont Av,-122.25361205460939,37.87131674150476
21-01849,422: PC; Threaten Crime With Intent to Terrorize 626: Exclusion Order Issued SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report,2021-11-04 02:42,Dwinelle Plaza,-122.260125,37.870618
21-01850,594: PC; Malicious Mischief/Vandalism,2021-10-29 09:00,1 Centennial Dr,-122.246969,37.879492
21-01851,OA-THEFT: Outside Assist - Theft,2021-11-01 09:24,5385 Alton Parkway,-122.272863,37.8708393
21-01852,WELFARE: Welfare Check,2021-11-04 14:48,2199 Addison St,-122.2665321343369,37.87196635
21-01853,MISC: Miscellaneous Report,2021-11-04 10:36,SmythFernwald SmythFernwald,-122.272863,37.8708393
21-01854,5150: WI; 72 Hour Mental Health Hold SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report,2021-11-04 15:25,Moffitt Library Moffitt Library,-122.2598416,37.873349
21-01855,MISC: Miscellaneous Report,2021-11-04 14:56,1601 Allston Wy,-122.279369,37.86802
21-01856,Caslty: Injury/Illness,2021-11-04 18:00,Moffitt Library Moffitt Library,-122.2598416,37.873349
21-01857,664 /211: PC; Attempted Robbery INFO: Information Only Report,2021-11-04 20:49,Grinnell Path,-122.262416189755,37.87062647938336
21-01858,211: PC; Robbery:second Degree,2021-11-05 00:20,Grinnell Path,-122.262416189755,37.87062647938336
21-01859,211: PC; Robbery:second Degree SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report,2021-11-05 00:47,Grinnell Path,-122.262416189755,37.87062647938336
21-01860,484 (A): PC; Petty Theft,2021-11-05 01:22,Lower Sproul Pz Lower Sproul Plaza,-122.26022867883118,37.86920445
21-01861,Caslty: Injury/Illness,2021-11-05 10:22,945 Ohlone Av,-122.272863,37.8708393
21-01862,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-11-05 09:22,Wheeler Hall,-122.25917403060896,37.87132175
21-01863,10852: VC; Tamper With Vehicle,2021-11-05 12:04,2701 Hearst Av,-122.256722,37.875615
21-01864,242: PC; Battery,2021-11-05 17:44,Frank Schlessinger Wy,-122.26274628522462,37.870190969260456
21-01865,MISC: Miscellaneous Report Robbery added,2021-11-05 18:27,2495 Bancroft Wy,-122.2598545,37.869332
21-01866,Caslty: Injury/Illness,2021-11-06 01:19,2650 Haste St,-122.25600252497779,37.866474196443825
21-01867,10852: VC; Tamper With Vehicle Scanned: Add Scanned Documents to Report,2021-11-06 08:10,BancroftFulton East Parking Lot,-122.272863,37.8708393
21-01868,Caslty: Injury/Illness,2021-11-06 12:48,Witter Field Witter Field,-122.249073,37.871156
21-01869,DEMO: Demonstration,2021-11-06 12:03,Upper Sproul Pz Upper Sproul Plaza,-122.259346,37.869473
21-01870,647 (F): PC; Disorderly Conduct:intox Drug With Alcohol,2021-11-06 17:25,Spieker Pool Spieker Pool,-122.26211592687599,37.86872835
21-01871,OA-BOMB: Outside Assist - Bomb Call,2021-11-06 21:50,2301 Bancroft Wy,-122.260816,37.868605
21-01872,148.4 (A)(2): PC; Send/Etc False Fire Alarm By Any Method,2021-11-07 00:59,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
21-01873,Caslty: Injury/Illness,2021-11-07 01:45,2601 Warring St,-122.250147,37.864041
21-01874,Caslty: Injury/Illness,2021-11-07 01:59,Hargrove Music Library Hargrove Music Library,-122.2561330591382,37.870429900000005
21-01875,Caslty: Injury/Illness,2021-11-07 02:28,2401 Durant Av,-122.26110790700152,37.868028499999994
21-01876,528.5 (A): PC; Impersonate Without Consent:harm/Defraud/Etc:internet Website,2021-11-07 09:00,INTERNET,-122.272863,37.8708393
21-01877,HAZMAT: Hazardous Condition,2021-11-07 14:10,LBNL70A LBNL70A,-122.272863,37.8708393
21-01878,10852: VC; Tamper With Vehicle Scanned: Add Scanned Documents to Report,2021-11-07 13:45,660 Kinkead Wy,-122.272863,37.8708393
21-01879,OA-ROBBERY: Outside Assist - Robbery,2021-11-07 11:24,Sproul Hall,-122.25877388866843,37.8696038
21-01880,594: PC; Malicious Mischief/Vandalism,2021-11-07 20:33,2701 Hearst Av,-122.256722,37.875615
21-01881,Caslty: Injury/Illness,2021-11-07 20:35,2645 Haste St,-122.2544244,37.8673072
21-01883,Found Prop.: Found Property,2021-11-07 22:17,Hildebrand Hall,-122.25574850455493,37.872667
21-01884,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report,2021-11-07 17:40,Chou Hall,-122.2543175695445,37.8723524
21-01885,594: PC; Malicious Mischief/Vandalism,2021-11-08 11:09,2650 Durant Av,-122.25523019684019,37.867819999999995
21-01886,459: PC; Burglary: First Degree,2021-11-08 14:05,Evans Hall,-122.25768131042068,37.873621099999994
21-01887,459: PC; Burglary: First Degree,2021-11-07 02:37,2536 Channing Wy,-122.25736188372093,37.86703753488372
21-01888,Caslty: Injury/Illness,2021-11-08 15:12,2415 Bowditch St,-122.25621929426624,37.866137951654
21-01889,MISC: Miscellaneous Report,2021-11-08 11:00,Social Sciences Building Social Sciences Building,-122.2579343322098,37.87010825
21-01890,Found Prop.: Found Property Scanned: Add Scanned Documents to Report,2021-11-08 12:21,Social Sciences Building Social Sciences Building,-122.2579343322098,37.87010825
21-01891,RULES: Rules Violation,2021-11-08 17:00,Lower Sproul Pz Lower Sproul Plaza,-122.26022867883118,37.86920445
21-01892,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2021-11-08 23:25,Collegechanning Rev 090418,-122.272863,37.8708393
21-01894,Caslty: Injury/Illness,2021-11-09 13:51,Peoples Park Peoples Park,-122.257299,37.865746
21-01895,OA-OTHER CRIME: Outside Assist - Other Crime *Aggravated Assault,2021-11-09 14:34,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01896,484 (A): PC; Theft,2021-11-09 12:30,Cheit Hall,-122.25431333014383,37.87184365
21-01897,MISC: Miscellaneous Report Scanned: Add Scanned Documents to Report SUPP: Supplemental Reports,2021-11-09 16:18,Sproul Hall,-122.25877388866843,37.8696038
21-01898,289 (A): PC; Sexual Penetration W/Foreign Object W/Force (Amended) 243.4 (A): PC; Sexual Battery Scanned: Add Scanned Documents to Report SUPP: Supplemental Reports,2021-11-06 23:45,2400 block Durant Av,-122.260114,37.86724
21-01899,Caslty: Injury/Illness,2021-11-09 21:45,945 Ohlone Av,-122.272863,37.8708393
21-01900,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-11-09 21:27,Moffitt Library Moffitt Library,-122.2598416,37.873349
21-01901,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-11-09 18:30,Moffitt Library Moffitt Library Rev 090418,-122.260681,37.872367
21-01902,602 (M): PC; Trespass:drive On Private Property (Amended) 11377 (A): HS; Possess Controlled Substance 11364: HS; Possess Controlled Substance Paraphernalia 626: Exclusion Order Issued,2021-11-10 04:44,2536 Channing Wy,-122.25736188372093,37.86703753488372
21-01903,602: PC; Tresspassing,2021-11-10 05:38,1936 University Av,-122.2720845,37.8715092
21-01904,415: PC; Disturb The Peace,2021-11-10 10:57,305 West End Wy,-122.272863,37.8708393
21-01905,OA-THEFT: Outside Assist - Theft,2021-11-10 12:54,1020 Jackson St,-122.272863,37.8708393
21-01906,INFO: Information Only Report,2021-11-10 14:29,UVA Ballfields UVA Ballfields,-122.272863,37.8708393
21-01907,OA-THEFT: Outside Assist - Theft,2021-11-10 17:04,Peoples Park Peoples Park,-122.257299,37.865746
21-01908,Caslty: Injury/Illness,2021-11-10 19:09,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
21-01909,"647 (H): PC; Disorderly Conduct:loiter,prowl private prop w/o lawful business",2021-11-10 16:17,Barker Hall,-122.26548032875243,37.8739629
21-01910,211: PC; Robbery:second Degree,2021-11-10 22:33,Bowditch St,-122.25655077869375,37.86721320422173
21-01912,MP: Missing Person,2021-11-10 23:54,Li Ka Shing Center Li Ka Shing Center Rev 090418,-122.265396,37.87281
21-01911,PRODAM: Property Damage,2021-11-11 00:19,675 Kula Gulf Wy,-122.3033197,37.883893
21-01913,166 (A)(4): PC; Contempt of Court:disobey Court Order/Etc 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-11-11 14:35,300 block West End Wy,-122.272863,37.8708393
21-01914,10852: VC; Tamper With Vehicle,2021-11-11 05:15,Ohlone Av,-122.28625819274318,37.87527609510227
21-01915,148.4: PC; False Fire Alarm,2021-11-11 23:34,2424 Channing Wy,-122.25951811764706,37.86675558823529
21-01916,Caslty: Injury/Illness Rape,2021-11-11 12:16,2601 Warring St,-122.250147,37.864041
21-01917,Caslty: Injury/Illness,2021-11-12 00:57,Foothill Complex Foothill Complex,-122.272863,37.8708393
21-01918,459: PC; Burglary: Second Degree,2021-11-12 00:49,2538 Channing Wy,-122.25735679069767,37.8670381627907
21-01919,WELFARE: Welfare Check SUPP: Supplemental Reports,2021-11-12 13:21,1070 Jackson St,-122.272863,37.8708393
21-01920,INFO: Information Only Report Scanned: Add Scanned Documents to Report,2021-11-12 14:58,Foothill Complex Foothill Complex,-122.272863,37.8708393
21-01921,INFO: Information Only Report,2021-11-12 16:29,786 Red Oak Av,-122.272863,37.8708393
21-01922,Caslty: Injury/Illness,2021-11-12 17:24,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01923,OA-BATTERY: Outside Assist - Battery OABPD: Outside Assist - BPD,2021-11-06 14:30,2400 Bancroft Wy,-122.2609415,37.8683702
21-01924,484 (A): PC; Theft,2021-11-12 19:04,Dwinelle Hall,-122.2607432628604,37.8707285
21-01925,484 (A): PC; Theft,2021-11-12 10:32,2121 Berkeley Wy,-122.2683576,37.8737831
21-01926,Found Prop.: Found Property,2021-11-12 14:36,Koshland Hall,-122.26488980375231,37.87392285
21-01927,Found Prop.: Found Property Scanned: Add Scanned Documents to Report,2021-11-13 00:28,2538 Channing Wy,-122.25735679069767,37.8670381627907
21-01928,WELFARE: Welfare Check RULES: Rules Violation Scanned: Add Scanned Documents to Report,2021-11-13 04:09,555 Ohlone Av,-122.272863,37.8708393
21-01929,Civil: Civil Information Report,2021-11-13 09:31,2424 Channing Wy,-122.25951811764706,37.86675558823529
21-01930,Caslty: Injury/Illness,2021-11-13 16:12,200 Centennial Dr,-122.2388985,37.8756959
21-01931,594 (B)(2)(A): PC; Vandalism Less Than $400,2021-11-13 17:00,1301 S 46th St,-122.272863,37.8708393
21-01932,OA-ROBBERY: Outside Assist - Robbery,2021-11-13 20:30,Sather Lane,-122.25991891983456,37.86833474922803
21-01933,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2021-11-13 21:30,Sather Gate Sather Gate,-122.259509,37.8702403
21-01934,"647 (H): PC; Disorderly Conduct:loiter,prowl private prop w/o lawful business",2021-11-13 21:49,Ohlone Av,-122.28625819274318,37.87527609510227
21-01935,594: PC; Malicious Mischief/Vandalism,2021-11-10 12:31,Minor Hall,-122.25473783871234,37.8715126
21-01936,459V: PC; Burglary Vehicle,2021-11-13 22:25,2645 Haste St,-122.2544244,37.8673072
21-01938,459: PC; Burglary: First Degree,2021-11-14 09:39,University Village UVA,-122.272863,37.8708393
21-01939,"602 (M): PC; Trespass:drive On Private Property (Amended) OUT WRTF: Other Agency Warrant, Fel Scanned: Add Scanned Documents to Report",2021-11-14 14:41,2650 Haste St,-122.25600252497779,37.866474196443825
21-01940,594 (B)(2)(A): PC; Vandalism Less Than $400,2021-11-14 15:53,1301 S 46th St,-122.272863,37.8708393
21-01942,OA-BURGLARY: Outside Assist - Burglary,2021-11-14 04:30,2255 Hearst Av,-122.26519540625,37.874541449999995
21-01943,459V: PC; Burglary Vehicle,2021-11-13 23:30,2645 Haste St,-122.2544244,37.8673072
21-01944,626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-11-15 11:14,Li Ka Shing Center Li Ka Shing Center,-122.265396,37.87281
21-01945,594 (B)(2)(A): PC; Vandalism Less Than $400,2021-11-13 22:13,1608 Fourth St,-122.30222713682431,37.873165799999995
21-01946,Lost Prop.: Lost Property,2021-11-15 13:45,2220 Piedmont Av,-122.25286288751197,37.87097791199431
21-01947,484 (A): PC; Petty Theft,2021-11-05 16:15,Moffitt Library Moffitt Library,-122.2598416,37.873349
21-01948,459V: PC; Burglary Vehicle Scanned: Add Scanned Documents to Report,2021-11-15 12:42,Coffer Dam Coffer Dam,-122.272863,37.8708393
21-01949,459V: PC; Burglary Vehicle Scanned: Add Scanned Documents to Report,2021-11-15 14:35,200 Centennial Dr,-122.2388985,37.8756959
21-01950,484 (A): PC; Theft,2021-11-14 00:45,735 Gooding Wy,-122.272863,37.8708393
21-01951,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2021-11-15 19:27,Cheit Hall,-122.25431333014383,37.87184365
21-01958,PRODAM: Property Damage,2021-11-17 07:54,Stadium Rim Wy,-122.25193544354337,37.87253304326599
21-01959,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2021-11-16 18:00,Chou Hall,-122.2543175695445,37.8723524
21-01960,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-11-16 22:43,2301 Bancroft Wy,-122.260816,37.868605
21-01961,Caslty: Injury/Illness,2021-11-17 15:24,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01962,PRODAM: Property Damage,2021-11-16 12:45,670 Kula Gulf Wy,-122.303732,37.8838124
21-01963,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-11-14 04:00,1301 S 46th St,-122.272863,37.8708393
21-01964,242: PC; Battery MISC: Miscellaneous Report SUPP: Supplemental Reports,2021-11-17 21:50,Lower Sproul Pz Lower Sproul Plaza Rev 090418,-122.26022867883118,37.86920445
